S,P,O
http://www.department2.university0.edu/graduateStudent6,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent235,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent347,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent102,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent96,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent343,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/graduateStudent41,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent294,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent366,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent326,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/graduateStudent20,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent10,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/graduateStudent78,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent190,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent74,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent253,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent119,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent254,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent320,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent384,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent240,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent147,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/graduateStudent40,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent403,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent306,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/graduateStudent89,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent89,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent128,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent189,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent38,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent160,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/assistantProfessor9,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent310,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent34,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/graduateStudent113,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent115,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent446,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent274,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent254,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent346,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent176,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent191,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent151,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent28,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/assistantProfessor2,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/graduateStudent49,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent345,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent196,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent290,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent232,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent105,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent167,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent95,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent144,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent78,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent353,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent70,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent204,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent113,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent314,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent124,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent84,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent27,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent58,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent213,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent244,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/graduateStudent63,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent371,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/graduateStudent25,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent300,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent147,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent228,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent68,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent61,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent279,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent7,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent290,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent210,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent213,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent90,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent210,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/associateProfessor5,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/associateProfessor4,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/graduateStudent84,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/graduateStudent53,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent297,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent334,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent318,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent259,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/fullProfessor7,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent89,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/graduateStudent35,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent57,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent231,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent76,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent322,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent127,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent138,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/graduateStudent99,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/graduateStudent2,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent345,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent117,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/graduateStudent94,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent337,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent158,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/assistantProfessor0,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/associateProfessor7,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent108,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent412,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent202,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent105,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent383,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent84,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent302,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/fullProfessor8,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent63,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent82,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent223,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent29,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent272,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent80,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/graduateStudent42,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent355,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent80,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent65,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent44,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent89,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent228,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent230,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent309,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent289,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent173,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent26,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent49,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/associateProfessor7,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/graduateStudent98,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
